px,py,pz,nx,ny,nz
-0.100399,0.23768,2.99543,0.10785,-0.73255,-0.672115
0.231927,0.00595529,0.485745,-0.0251805,0.327925,0.944368
0.23381,-0.0173514,0.49283,0.0251805,-0.327925,-0.944368
-0.0854595,-0.462431,0.51194,-0.047666,0.481385,0.875212
-0.0624165,0.0242744,2.37102,0.372304,-0.74048,0.559535
0.900168,-0.214483,1.66093,-0.401606,0.915813,0
-0.670851,0.363828,0.542214,-0.0756299,0.507248,-0.858475
-0.546776,0.361828,2.05248,-0.198257,-0.746825,0.63478
-0.531607,0.776493,0.189479,-0.62289,-0.5678,0.538156
0.356201,-0.391386,2.27985,-0.799581,0.600559,0
-0.542856,0.467769,1.89482,0.128942,0.746875,-0.652344
0.05705,-0.064937,0.864549,-0.225274,0.0211131,0.974067
0.262825,-0.158374,1.82967,-0.77399,0.200413,-0.600645
1.02953,-0.456762,2.49646,0.959291,0.282419,0
0.311387,0.801881,0.151338,0.218748,-0.394189,-0.892616
-0.343916,-0.650012,1.36532,-0.0375183,0.999296,0
-0.186116,0.636786,1.8328,0.725578,-0.657414,-0.203328
0.918357,0.703857,2.30266,-0.502213,0.864744,0
0.867583,0.960863,0.0668915,0.572603,-0.683619,0.452538
0.155811,-0.327176,1.19653,0.234153,-0.940238,0.247235
0.792174,-0.518758,0.404981,-0.757874,-0.224055,0.612721
-0.669484,0.352315,0.56329,-0.126598,0.849089,0.512855
0.919637,0.7046,2.30448,-0.502213,0.864744,0
-0.155936,0.860425,0.102297,0.436977,0.899473,0
0.922351,0.690666,2.29743,0.668265,0.388105,-0.634663
0.356389,0.64928,2.98751,-0.221084,0.502172,0.836029
0.780439,-0.55848,1.89931,-0.759697,-0.602329,-0.245073
-0.596959,-0.215694,0.191698,-0.108461,0.365368,0.924523
0.360463,-0.327647,0.528481,-0.459623,-0.879531,0.123173
0.438341,0.086564,2.46717,-0.199371,0.132559,-0.970917
-0.590701,-0.237246,0.200949,-0.108461,0.365368,0.924523
0.916956,-0.0814335,2.24834,-0.400526,0.834409,-0.378604
0.760971,-0.29535,0.68414,-0.747656,-0.106937,-0.65542
0.799676,0.193582,0.116717,0.699101,-0.237598,-0.674393
0.613188,0.831876,0.806408,-0.556557,-0.65099,-0.516194
1.01128,0.392533,1.977,0.698467,0.715642,0
-0.670866,0.363924,0.542272,-0.0756299,0.507248,-0.858475
-0.0324109,0.827695,0.298054,-0.0777163,0.595662,0.799467
-0.735751,-0.357414,2.17413,0.280026,-0.745771,0.604492
-0.815437,-0.544223,1.68975,0.462028,-0.886865,0
-0.605424,0.922301,1.08866,0.652161,0.216644,0.726465
0.633117,0.827268,0.790732,-0.556557,-0.65099,-0.516194
0.700595,-0.237342,0.926714,0.00289041,-0.0481176,-0.998837
-0.102007,0.683422,2.06049,-0.643092,0.765789,0
-0.206184,0.193613,0.357785,-0.23677,-0.108148,0.965528
-0.785256,0.154853,0.610232,0.20198,0.96739,-0.15284
0.805524,0.657436,0.557463,0.533048,0.843183,0.0700154
0.962911,-0.37253,0.543592,-0.18984,0.0342011,0.981219
0.462574,0.641363,2.90977,0.915229,0.402935,0
0.702967,0.480123,2.05167,0.418437,0.69891,-0.580031
0.615031,-0.0832349,0.678284,-0.788808,-0.614639,0
0.123382,-0.998536,2.26973,-0.245331,0.107474,-0.963464
0.684935,-0.147518,2.97044,0.994393,0.0504279,0.0929523
-0.580795,0.510849,1.93664,0.128942,0.746875,-0.652344
0.366674,-0.389947,2.12373,0.710887,0.620072,-0.331889
0.37024,0.291938,1.8543,-0.657793,-0.632672,0.408699
-0.861383,0.627162,0.159271,0.545883,-0.837862,0
-0.866207,-0.837249,2.61923,0.454692,-0.200535,0.867779
0.345349,0.458779,0.495762,-0.512677,-0.0489835,-0.857183
0.462674,0.641135,2.9094,0.915229,0.402935,0
-0.175998,0.753541,0.254294,0.176934,0.536552,-0.82511
-0.0497883,-0.00174517,2.32768,0.251346,-0.499904,-0.828807
-0.822529,0.638946,2.40658,-0.149629,-0.389229,0.908907
0.364872,-0.379842,2.30942,-0.799581,0.600559,0
-0.892275,-0.234951,1.2951,0.0563643,-0.754722,0.653619
-0.25291,-0.138108,2.87288,0.843236,0.537544,0
0.039557,-0.542167,2.29982,-0.799112,0.391115,0.456562
-0.697795,0.996857,2.66521,-0.17391,0.984762,0
-0.067543,0.752677,2.76965,0.206946,0.613533,-0.76207
-0.14663,0.938597,1.52099,-0.789516,-0.356025,-0.499912
0.719822,-0.232297,0.999671,0.998201,0.0599616,0
-0.0434984,-0.486764,0.462654,0.0862404,-0.870953,0.48374
0.592067,-0.549406,0.138395,-0.346994,0.794853,-0.4978
-0.473691,0.728675,0.205627,0.67367,-0.739032,0
0.417827,0.986505,1.77298,0.115328,0.123701,0.985595
0.627323,0.0268512,2.97524,0.097144,0.99527,0
-0.0191729,0.82953,0.297974,-0.0777163,0.595662,0.799467
0.546663,-0.150776,1.75103,0.811838,-0.583883,0
-0.934211,0.667485,2.76955,0.830207,0.557455,0
-0.0277678,0.0237757,2.34674,0.893429,0.449205,0
0.972386,-0.016532,2.26802,-0.589191,-0.397038,0.703715
0.155592,-1.00558,2.14651,0.808335,-0.588722,0
0.813284,-0.76955,2.17144,-0.985516,-0.169582,0
0.955379,-0.299464,1.68401,0.401606,-0.915813,0
-0.126206,0.772944,0.277589,0.176934,0.536552,-0.82511
0.449734,-0.824891,1.20345,-0.889654,-0.449161,-0.0822788
0.0611434,-0.0613675,0.865419,-0.225274,0.0211131,0.974067
-0.232478,0.948779,2.75146,0.553236,0.120859,-0.824211
0.0134571,0.773204,0.218029,0.0777163,-0.595662,-0.799467
-0.921528,0.469781,0.097826,-0.0541186,0.0463424,0.997459
0.0689693,-0.572322,2.37713,-0.799112,0.391115,0.456562
-0.69642,0.214096,2.07266,-0.235429,-0.402296,-0.884721
-0.358044,-0.152416,0.117053,0.709132,-0.298619,0.638717
0.0339195,-0.0905997,2.79582,-0.893185,0.449689,0
0.540319,0.148014,0.653377,-0.876272,0.481817,0
-0.213756,0.190264,0.355358,-0.878249,-0.401153,-0.2603
-0.839103,-0.523216,1.71485,0.799323,0.416421,0.433216
-0.268264,-0.114023,2.89687,0.843236,0.537544,0
-0.540342,0.386109,2.08306,-0.198257,-0.746825,0.63478
-0.255091,-0.134687,2.87629,0.843236,0.537544,0
-0.822875,-0.195805,-0.0490974,0.0037741,-0.0198219,-0.999796
0.683541,0.480306,2.03788,0.418437,0.69891,-0.580031
0.624918,-0.0733893,2.98417,-0.097144,-0.99527,0
0.453074,0.616781,2.43032,0.41286,0.910795,0
0.612607,-0.524879,0.16324,-0.346994,0.794853,-0.4978
-0.69762,-0.224147,0.18251,-0.958653,-0.284579,0
0.634951,0.116697,0.87394,-0.504344,-0.42151,0.753635
0.921818,-0.747959,2.55635,0.602153,-0.230974,-0.76424
-0.693162,-0.239164,0.189152,-0.958653,-0.284579,0
-0.687522,0.998672,2.66177,-0.17391,0.984762,0
0.546646,-0.1508,1.76534,0.811838,-0.583883,0
0.404379,0.999046,1.77298,0.115328,0.123701,0.985595
0.400528,-0.834526,1.04263,-0.98007,-0.198652,0
-0.307799,-0.648656,1.32899,-0.0375183,0.999296,0
0.62601,0.0269794,2.97347,0.097144,0.99527,0
-0.861215,-1.03374,0.954281,-0.0844868,-0.952758,-0.291745
-0.39409,0.629077,0.6411,-0.718726,-0.0549709,-0.693117
0.790011,0.630248,2.04926,0.331775,-0.248457,0.910052
0.179737,-0.44901,1.98832,0.454733,-0.890628,0
0.546657,-0.150785,1.75699,0.811838,-0.583883,0
0.938655,-0.306798,1.65774,0.401606,-0.915813,0
0.972132,-0.0277931,2.26145,-0.589191,-0.397038,0.703715
0.900803,0.639538,0.0522286,0.644827,-0.696941,-0.313803
0.452587,0.617001,2.42935,0.41286,0.910795,0
-0.585375,0.42094,2.10956,-0.966523,0.256579,0
0.823389,0.938472,0.0889186,-0.290581,0.346919,0.891745
0.130873,-0.984478,2.08902,0.0281369,0.0386329,-0.998857
0.510258,-0.855498,1.28178,-0.764229,-0.450403,-0.461618
0.982769,0.523601,1.42065,-0.404151,-0.573477,-0.712591
-0.742652,0.92395,2.68357,-0.308883,-0.054549,-0.949535
0.625659,0.827077,0.800951,0.556557,0.65099,0.516194
0.111528,-0.605063,2.93182,-0.977967,0.208762,0
0.421749,0.541602,2.43296,0.801813,-0.363459,-0.474335
-0.2012,-0.597127,2.84666,-0.862844,-0.487874,0.132208
0.4389,0.142824,2.21068,0.999483,0.0321525,0
-0.453336,-0.18495,0.0537155,0.588653,-0.247885,-0.769442
-0.387572,0.137034,1.61792,0.648692,-0.761051,0
0.805108,-0.590022,1.90269,0.621275,-0.783593,0
-0.823193,0.156923,0.573198,0.20198,0.96739,-0.15284
-0.370071,-0.140351,2.92396,-0.843236,-0.537544,0
0.24171,0.446745,1.63331,0.410005,0.840916,-0.353209
0.281055,0.824246,0.217316,-0.433121,0.780493,-0.450817
0.759394,-0.0442171,2.73047,0.271115,0.340603,0.90027
-0.883259,-0.829605,2.62993,0.454692,-0.200535,0.867779
-0.607352,0.929429,2.00081,-0.269768,0.600695,-0.75259
-0.600915,0.834985,0.454021,0.637171,-0.365161,-0.678727
0.297801,-0.459384,2.09418,0.707046,-0.705021,-0.0550659
-0.728446,0.437443,0.819486,0.0735524,-0.794837,0.602348
0.929462,-0.0685098,2.26359,-0.400526,0.834409,-0.378603
0.135022,0.236683,2.93303,-0.411265,-0.00242376,0.911512
0.819192,0.900554,0.0353412,-0.766608,-0.642115,0
-0.753691,-0.360844,2.17656,-0.280026,0.745771,-0.604492
0.360258,-0.328329,0.52284,-0.459623,-0.879531,0.123173
-0.649999,0.935088,2.35671,0.941724,-0.00295049,-0.336372
-0.101999,0.683428,2.06042,-0.643093,0.765789,0
-0.615326,0.919027,1.09853,0.65216,0.216644,0.726465
-0.588498,-0.24424,0.203971,-0.108461,0.365368,0.924523
-0.683202,-0.272716,0.203991,-0.958653,-0.284579,0
0.254282,0.445315,1.6445,0.410005,0.840916,-0.353209
0.324553,0.456801,0.508313,-0.512677,-0.0489835,-0.857183
-0.955488,-0.673033,2.61401,-0.789996,0.609477,0.0666668
0.892259,0.394273,2.50682,-0.800557,0.582056,0.142546
0.815323,-0.781399,2.19209,-0.985516,-0.169582,0
-0.977124,0.401603,0.066499,-0.650427,-0.759568,0
0.109915,-0.612622,2.91716,-0.977966,0.208762,0
-0.758318,0.451863,0.842162,0.0735524,-0.794837,0.602348
-0.478478,-0.866903,0.10242,0.229196,-0.0389573,0.9726
0.313262,0.455815,0.515123,-0.512677,-0.0489835,-0.857183
-0.588363,0.695548,1.66742,0.556969,-0.653992,-0.511937
-0.254936,-0.667782,1.15026,0.11434,0.972471,-0.203043
-0.885087,-0.467752,1.74511,-0.462028,0.886865,0
0.492483,0.661093,0.452778,-0.488252,0.530316,0.693091
0.34624,0.821632,0.151157,0.218749,-0.394189,-0.892616
0.0583101,-0.526738,2.31943,-0.799112,0.391115,0.456562
0.411493,0.969943,1.6791,-0.672095,-0.720892,0.169123
0.635043,0.114894,0.872993,-0.504344,-0.42151,0.753636
0.411868,-0.390409,2.34754,0.271204,0.36108,0.892228
-0.213634,0.19036,0.354797,-0.878249,-0.401153,-0.2603
0.362781,-0.279086,1.03867,0.177096,0.0808802,0.980865
0.37164,-0.392886,2.12888,0.710887,0.620072,-0.331889
0.0112255,0.783723,0.233223,0.10343,-0.792748,0.60071
0.414312,0.966543,1.67444,-0.115328,-0.123701,-0.985595
0.626111,0.0269695,2.97361,0.097144,0.99527,0
0.892049,0.412099,2.43168,0.588061,0.808817,0
0.632782,0.160146,0.89679,-0.504344,-0.42151,0.753636
0.585211,0.157523,0.863215,-0.641281,0.767306,0
-0.739264,0.248308,2.75718,0.933919,-0.357485,0
-0.879416,-0.831048,2.62759,0.454692,-0.200535,0.86778
-0.753595,-0.061652,1.21342,-0.600889,0.765619,-0.229695
0.914103,-0.765771,2.19485,0.985516,0.169582,0
-0.674582,0.218316,2.06493,-0.235429,-0.402296,-0.884721
0.756093,-0.048223,2.73298,0.271115,0.340603,0.90027
0.45757,0.614742,2.43927,0.41286,0.910795,0
0.846906,0.328294,2.52089,0.115293,-0.0838255,0.989788
-0.210579,0.191497,0.35647,-0.23677,-0.108148,0.965528
0.0658462,-0.57057,2.37016,-0.799112,0.391115,0.456562
0.389529,-0.192779,0.355946,-0.124871,0.0972015,-0.9874
0.314239,0.0281992,0.479157,0.0251805,-0.327925,-0.944368
-0.946248,0.66722,2.78305,-0.24658,0.367227,0.896852
0.528517,0.0398796,2.75783,-0.59228,-0.584169,-0.554933
0.70051,-0.237235,0.926709,0.00289041,-0.0481176,-0.998838
0.600101,-0.539806,0.148123,-0.346994,0.794853,-0.4978
-0.853488,0.166291,0.599002,-0.20198,-0.96739,0.15284
-0.897754,-0.0443526,1.30624,0.119919,0.984351,0.12912
0.955307,0.40944,1.91242,-0.453942,0.443048,-0.773075
0.786255,0.943449,2.8961,-0.427002,-0.224055,0.876053
0.437115,0.0875578,2.46756,-0.199371,0.132559,-0.970917
0.864869,0.6254,0.487326,0.0374134,0.059181,-0.997546
0.438572,0.153034,2.2068,0.999483,0.0321525,0
0.893079,0.393568,2.51431,-0.800557,0.582056,0.142546
0.826377,-0.0425085,2.60524,0.164708,0.939486,-0.300395
0.659726,-0.00489339,0.720702,0.47715,-0.612359,0.630352
0.562141,0.0180173,2.74566,0.395093,0.389683,-0.831895
1.01496,0.653416,2.37368,0.548821,0.318736,0.772789
-0.262948,-0.122362,2.88857,0.843236,0.537544,0
-0.0580176,-0.48144,0.474827,0.0862404,-0.870953,0.48374
-0.676929,-0.368368,2.13337,0.280026,-0.745771,0.604492
-0.701664,-0.210524,0.176485,-0.958653,-0.284579,0
0.576044,-0.568521,0.119042,-0.346994,0.794853,-0.4978
0.380121,0.461794,0.475959,0.512678,0.0489835,0.857183
0.170691,0.695016,0.416062,-0.777352,0.0696905,0.625193
-0.832987,0.642859,2.40653,-0.149629,-0.389229,0.908907
-0.46884,-0.810203,0.10242,0.229196,-0.0389573,0.9726
0.98264,-0.478177,2.54151,0.0453943,-0.154191,0.986998
0.824597,-0.0539414,2.57183,-0.164708,-0.939486,0.300395
-0.610423,0.936271,2.00738,-0.269768,0.600695,-0.75259
-0.911516,0.45188,1.89305,0.0488664,0.0187389,0.99863
-0.700633,0.996356,2.66617,-0.17391,0.984762,0
0.242439,0.446679,1.634,0.410005,0.840916,-0.353209
-0.725734,-0.176335,0.0416478,0.982352,0.18704,0
-0.721316,0.209073,2.08157,-0.235429,-0.402296,-0.884721
0.775659,-0.580401,0.362013,-0.757874,-0.224055,0.612721
0.0604034,-0.524989,2.32159,-0.799112,0.391115,0.456562
-0.195315,0.208047,3.01287,-0.989335,-0.145656,0
-0.36336,0.631285,0.67186,-0.691099,-0.0528579,0.720825
0.656315,-0.000479857,0.727572,0.47715,-0.612359,0.630352
-0.483536,-0.896664,0.10242,0.229196,-0.0389573,0.9726
-0.209403,0.192056,0.356821,-0.23677,-0.108148,0.965528
1.01614,0.65142,2.37367,0.548821,0.318736,0.772789
0.00747539,0.728685,2.77098,0.947549,-0.31961,0
0.817279,-0.264627,0.736808,-0.648817,-0.0928001,0.755265
0.0450942,-0.785013,2.97935,0.00670837,0.740222,0.672329
0.686027,-0.14735,2.95867,0.994393,0.0504279,0.0929523
-0.254841,-0.667318,1.15253,0.11434,0.972471,-0.203043
0.190326,-0.827266,1.21363,0.165587,-0.842949,-0.511877
0.414338,0.966444,1.67444,-0.115328,-0.123701,-0.985595
-0.0269628,0.0221746,2.34409,0.893429,0.449205,0
-0.802945,0.250731,2.81449,-0.337787,-0.882457,-0.327368
-0.743182,-0.0681768,1.1686,0.786652,0.617396,0
0.375656,0.461626,0.477473,-0.512678,-0.0489835,-0.857183
0.421726,0.541558,2.43296,0.801813,-0.363459,-0.474335
-0.822828,-0.196553,-0.0375392,0.187002,-0.982152,0.020178
-0.352328,-0.168185,2.89679,-0.843236,-0.537544,0
-0.183705,0.867387,1.7255,-0.279419,0.488319,0.826722
-0.0330052,0.0341925,2.36401,0.893429,0.449205,0
0.672128,0.605819,1.21178,-0.657225,-0.753694,0
0.386068,-0.371032,2.34754,0.271204,0.36108,0.892228
0.62723,0.823258,0.804073,0.556557,0.65099,0.516194
0.813339,-0.769873,2.172,-0.985516,-0.169582,0
-0.606118,0.926806,1.99828,-0.269768,0.600695,-0.75259
-0.908066,0.442881,1.89305,0.0488664,0.0187389,0.99863
-0.863134,-0.90947,2.6009,-0.403532,-0.914966,0
0.329382,-0.444289,0.117966,0.971065,-0.238815,0
-0.17668,0.206991,0.366519,-0.23677,-0.108148,0.965528
0.945435,0.588704,1.45322,-0.817408,0.576059,0
0.806544,-0.588883,1.89572,0.621275,-0.783593,0
0.546663,-0.150777,1.75136,0.811838,-0.583883,0
0.361227,-0.32645,0.539875,-0.459623,-0.879531,0.123173
-0.86968,-0.459725,1.70802,-0.462028,0.886865,0
-0.835972,-0.00561292,2.24673,0.401356,0.90181,-0.160162
0.146935,-0.378746,2.00987,-0.881697,-0.450174,0.141258
0.913133,-0.576761,1.5716,0.49578,0.517811,0.69719
0.735874,0.233305,1.08114,-0.896492,-0.443061,0
0.718397,0.659971,1.17256,0.753267,-0.656853,-0.0336698
0.463239,0.639851,2.90727,0.915229,0.402935,0
-0.848864,-0.528207,1.73766,0.799323,0.416421,0.433216
-0.854318,-0.95671,0.978279,-0.0257697,-0.290604,0.956496
-0.963408,0.655696,2.78305,-0.24658,0.367227,0.896852
-0.822419,-0.129188,1.16854,-0.786652,-0.617396,0
0.749824,0.0318242,1.03494,0.216824,0.481924,-0.848962
0.580084,0.809619,0.399694,-0.342811,-0.0296643,0.938936
0.129982,-0.985565,2.13775,0.58805,0.807412,0.0477932
-0.232879,-0.553142,2.79739,-0.492195,0.870485,0
-0.925998,-0.63966,2.65836,-0.789996,0.609477,0.0666668
-0.709458,0.19701,2.86754,-0.528028,0.849227,0
-0.0679906,-0.460701,0.51194,-0.047666,0.481385,0.875212
0.361365,-0.326219,0.542044,-0.459623,-0.879531,0.123173
0.619428,0.830386,0.801559,-0.556557,-0.65099,-0.516194
-0.348999,-0.173406,2.8917,-0.843236,-0.537544,0
0.212035,-0.605408,2.97101,0.0955267,0.447504,0.889165
0.463741,0.638713,2.90535,0.915229,0.402935,0
-0.185421,0.608642,1.92846,0.150678,-0.136523,0.979111
0.804796,0.649996,2.04926,0.331775,-0.248457,0.910052
-0.188815,0.502703,2.10892,-0.152403,0.536171,0.830237
0.391384,-0.375024,2.34754,0.271204,0.36108,0.892228
0.909707,-0.650357,1.5176,0.722306,-0.691574,0
0.503922,-0.859157,1.29584,-0.764229,-0.450403,-0.461618
0.131182,-0.983988,2.09634,0.58805,0.807412,0.0477932
-0.62032,0.781018,1.7188,-0.556969,0.653992,0.511937
0.915302,-0.772735,2.20672,0.985516,0.169582,0
0.189643,-0.823933,1.20792,0.165587,-0.842949,-0.511877
0.31754,0.456116,0.512547,-0.512677,-0.0489835,-0.857183
-0.664046,0.316047,0.624678,-0.126598,0.849089,0.512855
-0.303954,-0.170476,1.63543,-0.213112,-0.587412,-0.780724
-0.696457,0.2141,2.07266,-0.235429,-0.402296,-0.884721
0.786933,-0.538782,0.391177,-0.757874,-0.224055,0.612721
0.226576,-0.443583,0.121929,-0.971065,0.238815,0
0.78934,-0.529275,0.39763,-0.757874,-0.224055,0.612721
0.873675,-0.226101,1.6202,-0.401606,0.915813,0
0.636126,-0.160603,2.44302,-0.534686,0.808273,0.246588
0.344361,0.820567,0.151167,0.218748,-0.394189,-0.892616
-0.594557,-0.223919,0.19523,-0.108461,0.365368,0.924523
-0.69734,-0.225089,0.182926,-0.958653,-0.284579,0
-0.859304,-1.0137,0.960829,-0.0257696,-0.290604,0.956496
-0.730896,0.38944,1.89815,0.648615,0.761116,0
-0.243939,-0.206493,1.64615,-0.213112,-0.587412,-0.780724
-0.359652,-0.412466,2.60359,0.106559,0.994306,0
0.941522,0.583151,1.44632,-0.817408,0.576059,0
0.949937,0.3139,1.99017,0.453942,-0.443048,0.773075
0.594195,0.0914512,0.681678,0.362065,0.65848,0.659783
-0.274559,0.134748,0.967841,0.648211,0.747316,0.146085
0.681164,0.48787,2.047,-0.418437,-0.69891,0.580031
-0.543379,0.373923,2.06777,-0.198257,-0.746825,0.63478
0.218369,-0.167897,2.99961,0.503483,0.848696,0.161926
0.648457,0.564441,2.11441,0.297947,0.497658,0.814595
0.41868,0.0954965,0.890585,-0.298635,0.954368,0
-0.0677373,-0.477817,0.483083,0.0862404,-0.870953,0.48374
0.819143,0.900612,0.0354871,-0.766608,-0.642115,0
0.610716,0.0726692,0.832354,-0.578269,-0.483292,-0.657293
-0.745572,-0.0651324,1.185,0.786652,0.617396,0
0.141919,0.2544,2.91536,-0.00589332,0.999983,0
0.717811,0.66217,1.1239,-0.0253768,0.0221287,-0.999433
1.00748,-0.340871,0.551111,-0.18984,0.0342011,0.981219
0.826551,-0.0421376,2.60649,0.164708,0.939486,-0.300395
-0.020653,0.615485,1.83351,-0.140196,0.849485,0.508645
0.67816,-0.145556,2.48484,-0.534686,0.808273,0.246588
-0.627452,0.934758,2.42281,-0.941724,0.00295049,0.336372
-0.916894,0.464624,1.87488,0.932423,0.357558,-0.0523361
0.893437,0.64773,0.0188991,0.644827,-0.696941,-0.313803
0.546696,-0.150731,1.72344,0.811838,-0.583883,0
0.396654,0.095508,2.47744,-0.553673,-0.832734,0
-0.603205,0.830926,0.454056,0.637172,-0.365161,-0.678727
0.375419,-0.365799,2.34327,-0.799581,0.600559,0
0.648023,0.564696,2.11441,0.297947,0.497658,0.814595
-0.917146,0.633146,2.6935,0.24658,-0.367227,-0.896852
-0.219096,-0.586034,2.7641,-0.115085,-0.065072,-0.991222
-0.0463854,0.64103,1.99325,0.160796,0.135033,-0.977707
0.230708,0.02182,0.480204,-0.0251805,0.327925,0.944368
0.804839,0.656268,0.576738,0.533048,0.843183,0.0700154
-0.585397,0.420857,2.10946,-0.966523,0.256579,0
0.824579,0.185388,0.14542,0.6991,-0.237598,-0.674393
0.502506,-0.119685,1.81098,-0.583882,-0.811836,-0.00198138
0.457488,0.699062,0.399074,-0.488252,0.530316,0.693091
-0.194456,0.202212,3.0195,-0.989335,-0.145656,0
0.0792829,-0.0459869,0.86928,-0.225274,0.0211131,0.974067
-0.787265,0.47892,0.879925,-0.0555028,0.599786,0.798233
0.0138635,0.677851,1.49573,-0.535854,0.444062,0.718101
-0.0465089,-0.485633,0.465227,0.0862404,-0.870953,0.48374
-0.786713,0.643668,2.37101,0.933406,-0.358822,0
-0.392294,-0.444912,2.58064,-0.624573,0.0669347,0.778093
0.205563,0.741051,0.45429,-0.777352,0.0696905,0.625194
-0.983567,-0.261512,0.285881,0.0101197,0.00567347,0.999933
-0.903912,0.0140685,2.18918,-0.913604,0.406605,0
-0.0651895,0.759474,2.77576,0.206946,0.613533,-0.76207
-0.185477,-0.636124,2.80537,-0.862844,-0.487874,0.132208
0.590163,0.0696633,0.704975,-0.317895,-0.578149,0.751457
-0.00705601,0.83121,0.2979,-0.0777163,0.595662,0.799467
-0.347638,-0.128832,0.116526,0.709132,-0.298619,0.638717
0.806268,-0.284648,0.724889,-0.648817,-0.0928001,0.755265
-0.24144,-0.60037,0.295542,-0.978668,0.20545,0
0.000533497,-0.496783,0.436764,0.0862404,-0.870953,0.48374
0.76288,-0.039336,2.72758,0.271115,0.340603,0.90027
-0.321056,-0.176045,1.64429,-0.213112,-0.587412,-0.780724
-0.848437,0.635597,0.18513,0.545883,-0.837862,0
0.764325,-0.0256637,1.00611,-0.348328,-0.774212,-0.528454
0.658073,-0.152782,2.46497,-0.534686,0.808273,0.246588
-0.761996,0.480745,0.88031,-0.0555028,0.599786,0.798233
0.725923,-0.914845,2.23244,0.824128,0.424635,-0.37483
0.915092,0.87705,2.20297,0.950317,-0.239773,-0.19851
0.726968,-0.458591,0.435099,0.269083,0.205678,-0.940899
-0.126271,0.960862,1.47472,-0.411077,0.9116,0
-0.925395,-0.638962,2.65911,-0.789996,0.609477,0.0666668
-0.254324,-0.660901,1.18848,-0.11434,-0.972471,0.203043
0.386928,-0.196189,0.355939,-0.124871,0.0972015,-0.9874
-0.668784,0.348368,0.569998,-0.126598,0.849089,0.512855
-0.58581,0.419302,2.10754,-0.966523,0.256579,0
0.155312,-0.32502,1.2052,0.234153,-0.940238,0.247234
-0.25334,-0.137434,2.87356,0.843236,0.537544,0
0.277517,0.830546,0.231622,-0.433121,0.780493,-0.450817
0.68595,-0.147353,2.95949,0.994393,0.0504279,0.0929523
-0.00291876,-0.798533,2.96692,-0.999959,0.00906227,0
0.943031,0.551185,1.42098,-0.404151,-0.573477,-0.712591
-0.0702879,0.0394566,2.39635,0.372304,-0.74048,0.559535
-0.353879,0.631878,0.680993,-0.691099,-0.0528579,0.720825
-0.133467,0.880687,1.54318,-0.45572,-0.205502,0.866076
-0.252187,-0.139243,2.87176,0.843236,0.537544,0
0.381835,-0.398868,2.13954,0.710887,0.620072,-0.331889
0.436917,0.0671587,0.929311,-0.925699,-0.289664,0.243261
0.856948,-0.735269,2.63225,-0.602153,0.230974,0.76424
0.608592,-0.0749721,0.690924,-0.788808,-0.614639,0
0.900025,0.64061,0.0482508,0.644827,-0.696941,-0.313803
-0.0659042,0.758647,2.7749,0.206946,0.613533,-0.76207
0.972973,0.0114791,2.28431,-0.589191,-0.397038,0.703715
0.440255,0.0172425,0.882335,-0.232161,-0.0726462,-0.969961
0.639053,0.825782,0.786205,-0.556557,-0.65099,-0.516194
0.606775,0.83336,0.811451,-0.556557,-0.65099,-0.516194
-0.839113,-0.0124941,2.20012,0.401356,0.90181,-0.160162
-0.609198,-0.175151,0.173158,0.108461,-0.365368,-0.924523
-0.936532,0.670941,2.7782,0.830207,0.557455,0
0.758095,-0.045321,2.73128,0.271115,0.340603,0.90027
0.73318,-0.0118488,1.0064,-0.348328,-0.774212,-0.528454
-0.879449,-0.464814,1.73154,-0.462028,0.886865,0
0.228064,-0.43753,0.120878,-0.971065,0.238815,0
-0.640343,0.910649,1.12349,0.652161,0.216644,0.726465
0.349104,0.519344,0.310772,-0.757454,0.583937,-0.29203
0.682002,-0.0335306,0.67602,0.47715,-0.612359,0.630352
-0.855671,-0.972066,0.973576,-0.0257697,-0.290604,0.956496
0.441407,0.0851705,2.46635,-0.199371,0.132559,-0.970917
1.01077,-0.338617,0.551669,-0.18984,0.0342011,0.981219
-0.906209,0.708163,0.168609,0.719244,0.468601,-0.512934
-0.0372432,0.827026,0.298083,-0.0777163,0.595662,0.799467
0.88491,-0.221174,1.63748,-0.401606,0.915813,0
0.776041,0.294366,1.02804,-0.249958,0.505767,-0.825664
0.666809,-0.149639,2.47361,-0.534686,0.808273,0.246588
-0.0850536,0.767246,2.77767,-0.947549,0.31961,0
-0.899953,0.71249,0.183283,-0.719244,-0.468601,0.512934
0.952179,-0.487473,2.54146,0.0453943,-0.154191,0.986998
-0.795251,0.155435,0.600704,0.20198,0.96739,-0.15284
0.788768,0.139173,0.124579,0.6991,-0.237598,-0.674393
-0.667959,0.342495,0.579924,-0.126598,0.849089,0.512855
0.464158,0.637765,2.90377,0.915229,0.402935,0
0.51732,0.80413,0.376604,-0.342811,-0.0296643,0.938936
0.435739,0.0890823,2.46805,-0.199371,0.132559,-0.970917
-0.103838,0.681884,2.07218,-0.643092,0.765789,0
-0.352766,-0.139656,0.117159,0.709132,-0.298619,0.638717
-0.642928,0.714253,1.62499,0.90785,0.382156,-0.172528
-0.868239,-0.458974,1.70455,-0.462028,0.886865,0
-0.474345,-0.842579,0.10242,0.229196,-0.0389573,0.9726
-0.228497,0.945593,2.75367,0.553236,0.120859,-0.82421
